price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio,index
529,3,1,147.87,597.06,1,0,0,3,147.87,0,70,70,4531 SW Webster St Seattle WA 98136 USA,47.5356811,-122.3918806,5,0.247663551,1396
405,5,1.75,174.84,930,1,0,0,3,89.28,85.56,51,6,10414 NE 131st St Kirkland WA 98034 USA,47.7181818,-122.2011973,5,0.188,1397
635.2,4,1.75,152.52,394.32,1,0,0,5,85.56,66.96,93,93,6517 Dibble Ave NW Seattle WA 98117 USA,47.6765903,-122.3679301,5,0.386792453,1398
540,3,1.5,241.8,472.905,1,0,0,4,130.2,111.6,74,13,4118 35th Ave SW Seattle WA 98126 USA,47.5659022,-122.375969,5,0.511307768,1399
329.932,3,1.5,135.78,468.72,1,0,0,3,102.3,33.48,43,43,11221 Palatine Ave N Seattle WA 98133 USA,47.7112164,-122.3571451,5,0.28968254,1400
300,3,2.5,193.44,913.911,2,0,0,3,193.44,0,25,25,4815 SW 330th Ct Federal Way WA 98023 USA,47.3057382,-122.3941692,5,0.211661748,1401
525,5,2.5,244.59,857.088,2,0,0,3,244.59,0,11,11,27831 NE 153rd Pl Duvall WA 98019 USA,47.7378294,-121.965954,5,0.285373264,1402
602.5,4,2.5,256.68,637.05,2,0,0,3,256.68,0,15,15,7606 116th Ave SE Newcastle WA 98056 USA,47.5346518,-122.1852229,5,0.402919708,1403
400,4,2,155.31,1121.208,1,0,0,3,155.31,0,59,9,7221 NE 156th St Kenmore WA 98028 USA,47.7418258,-122.2440407,5,0.138520239,1404
445,4,1.75,185.07,439.425,1.5,0,0,4,110.67,74.4,70,70,3713 SW Sullivan St Seattle WA 98126 USA,47.5274295,-122.3799646,5,0.421164021,1405
525,3,3,241.8,487.134,1.5,0,3,3,175.77,66.03,25,25,28624 6th Pl S Des Moines WA 98198 USA,47.3446058,-122.3268063,5,0.496372661,1406
395,2,1,122.76,169.632,1.5,0,0,4,122.76,0,105,25,2000 30th Ave S Seattle WA 98144 USA,47.585036,-122.293829,5,0.723684211,1407
510,3,1.5,208.32,353.4,2,0,0,3,127.41,80.91,85,85,8205 20th Ave NE Seattle WA 98115 USA,47.6887626,-122.3070994,5,0.589473684,1408
723,4,2.25,182.28,807.24,1,0,0,4,119.97,62.31,55,55,233 111th Ave SE Bellevue WA 98004 USA,47.6076583,-122.1922565,5,0.225806452,1409
503,3,2,240.87,10127.7,2,0,0,3,184.14,56.73,26,14,21409 SE 215th St Maple Valley WA 98038 USA,47.4088825,-122.0554942,5,0.023783287,1410
672.5,4,2.75,243.66,623.751,2,0,0,3,243.66,0,14,14,22615 SE 14th Pl Sammamish WA 98075 USA,47.5964886,-122.0380609,5,0.390636648,1411
860,3,2.5,257.61,849.648,2,0,0,3,257.61,0,23,23,17012 SE 47th Way Bellevue WA 98006 USA,47.560654,-122.1149768,5,0.303196147,1412
475.3,3,1,196.23,930.465,1,0,0,5,103.23,93,90,58,9719 130th Ave NE Kirkland WA 98033 USA,47.6880098,-122.1678758,5,0.210894553,1413
295,4,2.5,212.97,422.127,2,0,0,3,212.97,0,13,13,530 Olympia Ave SE Renton WA 98058 USA,47.4753243,-122.1719184,5,0.504516413,1414
1425,4,4.25,461.28,558,2.5,0,0,3,342.24,119.04,105,11,2611 1st Ave N Seattle WA 98109 USA,47.6436746,-122.355968,5,0.826666667,1415
250,2,1,103.23,2422.743,1,0,0,3,103.23,0,63,20,3218 S 148th St SeaTac WA 98168 USA,47.4710438,-122.2912207,5,0.042608729,1416
658,4,2.75,307.83,573.438,2,0,0,3,307.83,0,6,6,8830 McIntosh Ct SE Snoqualmie WA 98065 USA,47.5209957,-121.876881,5,0.536814791,1417
685,3,1.75,180.42,680.109,1,0,1,4,133.92,46.5,54,13,8750 Fauntlee Crest SW Seattle WA 98136 USA,47.5239563,-122.3871701,5,0.265281006,1418
210,3,1.75,147.87,708.381,2,0,0,3,147.87,0,28,28,1626 S 245th Pl Des Moines WA 98198 USA,47.3819419,-122.3121157,5,0.2087436,1419
650.88,3,2.5,272.49,562.65,2,0,0,3,272.49,0,6,6,34303 Elm Ave SE Snoqualmie WA 98065 USA,47.5150628,-121.8832475,5,0.484297521,1420
350,4,2.5,189.72,2106.729,2,0,0,3,189.72,0,3,3,2471 S 116th Way Seattle WA 98168 USA,47.4994507,-122.2989011,5,0.090054297,1421
385,3,1,113.46,446.4,1,0,0,3,113.46,0,113,113,1915 E Marion St Seattle WA 98122 USA,47.6101484,-122.3068954,5,0.254166667,1422
860,3,2.25,284.58,1124.835,2,0,0,3,284.58,0,31,5,4651 175th Ave SE Bellevue WA 98006 USA,47.5612529,-122.1058871,5,0.252997106,1423
395,4,2.5,270.63,465,2,0,0,3,270.63,0,12,12,24923 161st Pl SE Covington WA 98042 USA,47.3781261,-122.126828,5,0.582,1424
260,3,1.75,97.65,544.05,1,0,0,3,97.65,0,34,34,16241 19th Ave SW Burien WA 98166 USA,47.4573945,-122.358224,5,0.179487179,1425
425,3,1.75,156.24,279,1,0,2,4,78.12,78.12,114,43,927 N 79th St Seattle WA 98103 USA,47.6859912,-122.3460085,5,0.56,1426
369,3,2,144.15,791.337,1,0,0,3,106.95,37.2,55,25,8102 7th Ave SW Seattle WA 98106 USA,47.5299216,-122.343894,5,0.182160066,1427
1385,6,2.75,530.1,1860,1,0,4,4,265.05,265.05,37,37,4600-4748 136th Ave SE Bellevue WA 98006 USA,47.5627584,-122.1585413,5,0.285,1428
349.9,3,2.5,204.6,676.854,2,0,0,3,204.6,0,24,5,15637 156th Pl SE Renton WA 98058 USA,47.4624257,-122.1320828,5,0.302280846,1429
650,2,2.5,161.82,232.5,2,0,2,3,112.53,49.29,20,20,319 25th Ave E Seattle WA 98112 USA,47.6219683,-122.300318,5,0.696,1430
299.95,3,1,112.53,885.825,1,0,0,3,112.53,0,59,9,8430 8th Ave SW Seattle WA 98106 USA,47.5273935,-122.3452686,5,0.127034121,1431
625,4,3.25,394.32,2384.427,2,0,3,3,330.15,64.17,25,25,30924 36th Ave SW Federal Way WA 98023 USA,47.3241558,-122.3778257,5,0.165373064,1432
715,4,1.75,318.06,669.6,1,0,3,5,164.61,153.45,67,67,10718 Exeter Ave NE Seattle WA 98125 USA,47.7081169,-122.2768189,5,0.475,1433
659,4,2.5,296.67,1057.875,1,0,0,5,205.53,91.14,68,68,10326 Fischer Pl NE Seattle WA 98125 USA,47.7037128,-122.2998177,5,0.28043956,1434
490,3,1.75,178.56,502.665,1,0,2,4,89.28,89.28,67,26,4832 38th Ave SW Seattle WA 98126 USA,47.558256,-122.3797241,5,0.355226642,1435
415,2,1.75,124.62,433.752,1,0,0,3,124.62,0,10,11,13283 228th Pl NE Redmond WA 98053 USA,47.7181966,-122.034137,5,0.287307033,1436
750,3,1.75,158.1,781.2,1,0,0,3,135.78,22.32,67,2,3621 45th Ave W Seattle WA 98199 USA,47.6534488,-122.4150014,5,0.202380952,1437
700,4,2.5,214.83,332.01,1.5,0,0,3,138.57,76.26,87,0,8216 Linden Ave N Seattle WA 98103 USA,47.6889532,-122.3469532,5,0.647058824,1438
425,3,1.75,140.43,4092,1,0,0,3,115.32,25.11,25,25,12629 468th Ave SE North Bend WA 98045 USA,47.485138,-121.7163864,5,0.034318182,1439
642,3,2.5,248.31,937.626,1,0,0,3,248.31,0,27,14,2834 220th Pl NE Sammamish WA 98074 USA,47.6360275,-122.0451367,5,0.264828407,1440
655,4,2.25,191.58,787.71,1,0,0,3,133.92,57.66,31,5,4730 162nd Ct SE Bellevue WA 98006 USA,47.5604692,-122.1240368,5,0.243211334,1441
1365,3,2.5,194.37,558,1.5,0,0,4,194.37,0,86,86,3832 43rd Ave NE Seattle WA 98105 USA,47.6567134,-122.2809735,5,0.348333333,1442
458,5,2.5,287.37,2163.645,1,0,0,3,278.07,9.3,57,14,9631 NE 198th St Bothell WA 98011 USA,47.7709406,-122.2119004,5,0.132817537,1443
384.95,3,2.5,172.98,343.17,2,0,0,3,172.98,0,14,14,7556 NE 203rd St Kenmore WA 98028 USA,47.7759892,-122.238982,5,0.504065041,1444
560,3,1.5,186,683.55,1,0,0,3,186,0,61,61,10605 9th Ave NW Seattle WA 98177 USA,47.7061233,-122.3682971,5,0.272108844,1445
950,4,1.75,232.5,8588.271,1,0,0,4,139.5,93,44,44,7615 E Mercer Way Mercer Island WA 98040 USA,47.5345193,-122.2162819,5,0.027071805,1446
465,4,2.25,169.26,1892.457,1,0,0,5,124.62,44.64,37,37,15812 182nd Ave NE Woodinville WA 98072 USA,47.741489,-122.0962771,5,0.089439284,1447
425,3,2.25,169.26,749.394,1,0,0,3,117.18,52.08,40,40,13807 129th Pl NE Kirkland WA 98034 USA,47.7240551,-122.1678306,5,0.225862497,1448
315,3,2,98.58,534.75,1,0,0,3,98.58,0,33,1,5452 31st Ave SW Seattle WA 98126 USA,47.5522647,-122.3718742,5,0.184347826,1449
530,3,2.5,181.35,921.258,2,0,0,3,181.35,0,26,14,23438 NE 29th Pl Sammamish WA 98074 USA,47.6362527,-122.0250525,5,0.196850394,1450
399,2,1,87.42,446.4,1,0,0,4,87.42,0,103,59,3209 63rd Ave SW Seattle WA 98116 USA,47.5755972,-122.4136855,5,0.195833333,1451
1886.7,5,3.5,388.74,1667.955,2,0,0,3,388.74,0,10,11,2526 104th Ave SE Bellevue WA 98004 USA,47.5872684,-122.2023294,5,0.233063842,1452
374,3,1,111.6,911.4,1,0,0,4,111.6,0,43,43,15616 173rd Ave NE Woodinville WA 98072 USA,47.7412152,-122.1088183,5,0.12244898,1453
740,5,3.75,371.07,1757.421,2,0,0,3,287.37,83.7,77,4,1714 NE Brockman Pl Seattle WA 98125 USA,47.7228217,-122.3101332,5,0.211144626,1454
280,2,1,174.84,703.08,1,0,0,3,87.42,87.42,95,13,8611 32nd Ave SW Seattle WA 98126 USA,47.5261209,-122.3742254,5,0.248677249,1455
322,4,2.5,212.04,669.6,2,0,0,3,212.04,0,20,20,10012 SE 244th Ct Kent WA 98030 USA,47.3828382,-122.2068606,5,0.316666667,1456
459.9,3,1.75,239.94,1023,1,0,0,4,119.97,119.97,63,15,4525 119th Ave SE Bellevue WA 98006 USA,47.5646263,-122.1811682,5,0.234545455,1457
750,4,2.75,241.8,434.682,1,0,0,3,145.08,96.72,38,38,6820 39th Ave NE Seattle WA 98115 USA,47.6782154,-122.2857919,5,0.556268721,1458
1256.5,4,2.5,292.95,1274.1,2,0,0,4,292.95,0,48,48,8551 SE 80th St Mercer Island WA 98040 USA,47.5309234,-122.224064,5,0.229927007,1459
427,5,2.75,206.46,372,1,0,0,3,114.39,92.07,41,1,3112 21st Ave S Seattle WA 98144 USA,47.5754169,-122.3050901,5,0.555,1460
800,2,2.25,160.89,2928.663,2,1,2,4,160.89,0,67,26,10060 SW Dock St Vashon WA 98070 USA,47.372986,-122.4635956,5,0.054936331,1461
735,4,3,264.12,383.16,1.5,0,0,4,191.58,72.54,83,83,3849 Cascadia Ave S Seattle WA 98118 USA,47.5682902,-122.2831652,5,0.689320388,1462
642,4,2.5,238.08,816.54,2,0,0,3,238.08,0,22,22,3964 262nd Ave SE Issaquah WA 98029 USA,47.5719023,-121.9912921,5,0.291571754,1463
240,3,2,123.69,558,1,0,0,4,58.59,65.1,114,43,527 S Donovan St Seattle WA 98108 USA,47.5254608,-122.3270317,5,0.221666667,1464
645.5,2,1,175.77,483.786,1.5,0,0,4,175.77,0,105,25,6723 17th Ave NW Seattle WA 98117 USA,47.6785683,-122.379229,5,0.363321799,1465
840,7,4.5,398.97,3497.451,1.5,0,0,5,398.97,0,32,32,13527 231st Pl SE Issaquah WA 98027 USA,47.4811883,-122.0331027,5,0.114074507,1466
475,2,2,143.22,5063.85,2,0,0,3,143.22,0,31,5,3304 288th Ave NE Redmond WA 98053 USA,47.6379806,-121.9531496,5,0.028282828,1467
568,4,2,217.62,4671.669,1,0,0,4,108.81,108.81,48,48,2202 238th Ave SE Sammamish WA 98075 USA,47.5898988,-122.0215226,5,0.046582924,1468
325,3,1.75,202.74,951.39,1,0,0,4,101.37,101.37,53,13,9670 41st Ave S Seattle WA 98118 USA,47.5158498,-122.2811314,5,0.213098729,1469
825.5,3,2.5,258.54,1112.652,2,0,0,3,258.54,0,5,5,12449 94th Ave NE Kirkland WA 98034 USA,47.7126877,-122.2161221,5,0.232363758,1470
499.431,4,2.75,243.66,559.767,2,0,0,3,243.66,0,1,91,1107 SE 10th St North Bend WA 98045 USA,47.4841217,-121.7707434,5,0.435288254,1471
919.204,4,3.5,349.68,465,2,0,0,3,265.98,83.7,0,0,2822 NW 74th St Seattle WA 98117 USA,47.6825765,-122.3940672,5,0.752,1472
545,4,2.5,252.96,440.634,2,0,0,3,252.96,0,2,102,35229 SE Terrace St Snoqualmie WA 98065 USA,47.5150112,-121.8699222,5,0.574081891,1473
660,3,2.25,248.775,3804.63,2,0,0,3,248.775,0,30,30,21311 SE 20th St Sammamish WA 98075 USA,47.5915412,-122.055097,5,0.065387436,1474
538.888,5,2.75,193.44,1226.577,2,0,0,3,193.44,0,27,14,23022 NE 21st St Sammamish WA 98074 USA,47.6288361,-122.0309168,5,0.15770718,1475
693,3,2.5,228.78,1118.604,2,0,0,3,228.78,0,18,18,Valley View Trail Redmond WA 98052 USA,47.6918763,-122.09494,5,0.20452278,1476
289.95,3,2.5,182.28,323.64,2,0,0,3,182.28,0,10,11,2826 Access Rd Renton WA 98056 USA,47.4811238,-122.1806569,5,0.563218391,1477
587,4,2.5,237.15,581.808,2,0,0,3,237.15,0,22,22,13013 NE 202nd Pl Woodinville WA 98072 USA,47.7742266,-122.1661493,5,0.407608696,1478
459,3,1.75,150.66,681.69,1,0,0,4,101.37,49.29,40,40,9607 NE 128th St Kirkland WA 98034 USA,47.7147701,-122.2128989,6,0.22100955,1479
243,3,1.75,166.47,1116,1,0,0,3,96.72,69.75,54,2,23042 16th Ave S Des Moines WA 98198 USA,47.3944782,-122.31277,6,0.149166667,1480
1505,4,3.5,323.64,672.576,2,0,0,3,239.94,83.7,88,4,1905 33rd Ave S Seattle WA 98144 USA,47.5858713,-122.2910388,6,0.48119469,1481
660,4,1.75,258.54,920.7,2,0,0,4,258.54,0,36,14,20850 NE 26th Pl Sammamish WA 98074 USA,47.6347987,-122.0600477,6,0.280808081,1482
1595,5,3,338.52,766.227,2,0,3,3,236.22,102.3,32,32,17200 SE 29th Ct Bellevue WA 98008 USA,47.5842219,-122.1110424,6,0.441801189,1483
250,1,1,69.75,372,1,0,0,3,69.75,0,96,96,4356 SW Concord St Seattle WA 98136 USA,47.5242927,-122.3898947,6,0.1875,1484
315,3,1,89.28,616.962,1,0,0,3,89.28,0,62,6,1715 NE 135th St Seattle WA 98125 USA,47.7264281,-122.3100965,6,0.144709074,1485
404,3,1.5,188.79,825.84,1,0,0,3,123.69,65.1,51,6,4915 17th Ave S Seattle WA 98108 USA,47.5585818,-122.3108824,6,0.228603604,1486
559.9,3,2.75,272.49,517.917,1,0,0,3,172.98,99.51,10,11,18960 131st Pl NE Woodinville WA 98072 USA,47.7648581,-122.1640032,6,0.526126773,1487
500,3,2,159.96,513.825,1,0,2,5,89.28,70.68,73,73,4825 27th Ave S Seattle WA 98108 USA,47.5590239,-122.2983434,6,0.311312217,1488
380,2,1,112.53,446.4,1,0,0,3,98.58,13.95,64,9,4532 13th Ave S Seattle WA 98108 USA,47.5624775,-122.3157562,6,0.252083333,1489
469,3,1,88.35,395.25,1.5,0,0,5,88.35,0,66,29,1911 E Columbia St Seattle WA 98122 USA,47.6089867,-122.3070505,6,0.223529412,1490
405,2,1.75,159.03,393.762,2,0,0,3,123.69,35.34,94,35,4131 SW Kenyon St Seattle WA 98136 USA,47.532045,-122.386064,6,0.403873406,1491
439.9,2,2,131.13,1142.226,1.5,0,0,5,131.13,0,105,26,31103 SE 85th Pl Preston WA 98050 USA,47.5241158,-121.9257624,6,0.114802149,1492
525,4,2.5,270.63,709.683,2,0,2,3,270.63,0,8,8,25480 SE 275th Pl Maple Valley WA 98038 USA,47.3552402,-122.0009768,6,0.381339274,1493
580,4,2.5,206.46,656.952,2,0,0,3,206.46,0,26,14,4055 238th Pl SE Issaquah WA 98029 USA,47.5716245,-122.0222266,6,0.314269536,1494
1250,5,3.25,293.88,1231.134,2,0,0,5,293.88,0,42,42,7325 86th Ave SE Mercer Island WA 98040 USA,47.5373147,-122.2242503,6,0.238706753,1495
275,3,2,128.34,418.5,1,0,0,3,128.34,0,6,6,24031 SE 262nd Pl Maple Valley WA 98038 USA,47.3660768,-122.021064,6,0.306666667,1496
629,3,2,163.68,465,1,0,0,5,89.28,74.4,94,94,2439 Piedmont Pl W Seattle WA 98199 USA,47.6407477,-122.4032096,6,0.352,1497
395,1,1,67.89,279,1,0,0,3,67.89,0,103,35,6215 30th Ave NW Seattle WA 98107 USA,47.674134,-122.3959481,6,0.243333333,1498
965,4,2.5,228.78,465,2,0,0,5,150.66,78.12,76,76,1024 Washington Pl E Seattle WA 98112 USA,47.6281585,-122.2929258,6,0.492,1499
820,3,1.75,200.88,583.296,1,0,0,4,129.27,71.61,54,13,2000-2098 NE 68th St Seattle WA 98115 USA,47.6776452,-122.3066059,6,0.344387755,1500
661,4,2.25,185.07,427.8,1.5,0,2,4,132.06,53.01,82,56,4426 38th Ave SW Seattle WA 98126 USA,47.5638393,-122.3797917,6,0.432608696,1501
789,3,3,347.82,3686.52,2,0,2,3,347.82,0,23,23,9900 SW Quartermaster Dr Vashon WA 98070 USA,47.4035794,-122.4616994,6,0.094349142,1502
668.5,4,2.5,252.03,511.5,2,0,0,3,252.03,0,15,15,667 237th Pl SE Sammamish WA 98074 USA,47.602659,-122.0231799,6,0.492727273,1503
350,3,2.5,249.24,728.748,2,0,0,3,249.24,0,24,5,31456 117th Pl SE Auburn WA 98092 USA,47.320211,-122.1849031,6,0.34201123,1504
250,4,2,172.05,703.08,1,0,0,4,143.22,28.83,36,14,4511 S 262nd St Kent WA 98032 USA,47.3665808,-122.2771617,6,0.244708995,1505
725.995,4,2.5,296.67,731.817,2,0,2,3,296.67,0,13,13,7704 Heather Ave SE Snoqualmie WA 98065 USA,47.5316943,-121.8657175,6,0.405388232,1506
1000,3,2.5,253.89,542.376,2,0,0,3,253.89,0,16,8,13428 NE 12th Pl Bellevue WA 98005 USA,47.6215956,-122.1611456,6,0.468106996,1507
686,3,1.5,171.12,929.07,2,0,0,5,171.12,0,53,53,11727 9th Ave NW Seattle WA 98177 USA,47.7144992,-122.3689011,6,0.184184184,1508
665,4,2.5,252.96,930,2,0,0,3,252.96,0,27,14,2110 216th Pl NE Sammamish WA 98074 USA,47.6292458,-122.0508373,6,0.272,1509
1965.221,4,3.5,406.41,791.43,2,0,1,3,335.73,70.68,11,11,2523-2533 103rd Ave SE Bellevue WA 98004 USA,47.587546,-122.2043068,6,0.513513514,1510
653,3,2.5,212.97,323.175,2,0,0,3,212.97,0,8,8,2172 NE Noble St Issaquah WA 98029 USA,47.5551568,-122.0009635,6,0.658992806,1511
430,2,1,92.07,446.586,1,0,0,3,92.07,0,67,2,8059 Loyal Way NW Seattle WA 98117 USA,47.6876414,-122.3948705,6,0.206164098,1512
305,2,1.5,106.02,277.14,2,0,0,3,106.02,0,26,14,4150 244th Pl SE Issaquah WA 98029 USA,47.5707363,-122.017978,6,0.382550336,1513
809,4,1.5,171.12,403.341,2,0,0,4,171.12,0,97,97,1218 19th Ave E Seattle WA 98112 USA,47.6312001,-122.3067961,6,0.424256398,1514
440.15,2,1,103.23,632.4,1,0,0,5,93,10.23,67,67,12216 Greenwood Ave N Seattle WA 98133 USA,47.7183814,-122.3551181,6,0.163235294,1515
615,4,2.5,199.95,843.51,2,0,0,4,199.95,0,29,29,14151 174th Pl NE Redmond WA 98052 USA,47.7280449,-122.1069511,6,0.237045204,1516
1035,3,2.5,207.39,534.75,2,0,0,3,207.39,0,11,11,1840-1846 9th St W Kirkland WA 98033 USA,47.6935962,-122.2127894,6,0.387826087,1517
455,2,1,108.81,558,1,0,0,4,90.21,18.6,73,16,9552 Phinney Ave N Seattle WA 98103 USA,47.6993827,-122.3536937,6,0.195,1518
635,3,2.5,182.28,669.6,1,0,0,4,91.14,91.14,74,13,4131 51st Ave S Seattle WA 98118 USA,47.5654875,-122.2699181,6,0.272222222,1519
675,3,2.25,242.73,837.186,2,0,0,3,242.73,0,26,14,10090 177th Ave NE Redmond WA 98052 USA,47.6909883,-122.1039783,6,0.28993557,1520
316,3,2.25,198.09,811.053,1,0,0,3,146.01,52.08,27,14,20312 102nd Pl SE Kent WA 98031 USA,47.4202396,-122.2038797,6,0.244238046,1521
955,3,2.25,280.86,4051.08,2,0,0,3,252.96,27.9,45,4,12599 NE 39th St Bellevue WA 98005 USA,47.6455736,-122.1732904,6,0.06932966,1522
985,3,1.75,155.31,502.2,2,0,0,5,155.31,0,102,102,1808 38th Ave E Seattle WA 98112 USA,47.6349593,-122.2836933,6,0.309259259,1523
465.5,3,1.75,175.77,651.372,1,0,0,3,119.97,55.8,49,21,5047 43rd Ave S Seattle WA 98118 USA,47.5556664,-122.2798034,6,0.269845802,1524
305,3,1,88.35,1253.175,1,0,0,3,88.35,0,64,9,2023 NE 175th St Shoreline WA 98155 USA,47.7543424,-122.306247,6,0.070500928,1525
645,4,2.5,225.99,1339.2,1,0,0,5,155.31,70.68,51,51,15048 NE 11th Pl Bellevue WA 98007 USA,47.6201309,-122.1380857,6,0.16875,1526
730,4,2,219.48,558,1,0,0,5,117.18,102.3,75,75,3635 41st Ave W Seattle WA 98199 USA,47.653465,-122.4103387,6,0.393333333,1527
366,3,1.75,140.43,771.993,1,0,0,3,140.43,0,47,3,8835 NE 138th St Kirkland WA 98034 USA,47.7243816,-122.2220257,6,0.181905794,1528
290,3,2.5,193.44,449.004,2,0,0,3,193.44,0,12,12,25420 157th Ave SE Covington WA 98042 USA,47.3737085,-122.1318346,6,0.430820215,1529
472.5,3,2,162.75,1441.5,1,0,0,3,138.57,24.18,32,32,20604 SE 24th St Sammamish WA 98075 USA,47.5886842,-122.0647368,6,0.112903226,1530
550,3,2,168.33,377.952,1.5,0,0,3,168.33,0,89,12,7820 Ashworth Ave N Seattle WA 98103 USA,47.6859181,-122.3388113,6,0.445374016,1531
410,4,1.75,166.47,1104.375,1,0,0,4,138.57,27.9,45,45,560 SW Fernwood St Issaquah WA 98027 USA,47.5219575,-122.0474141,6,0.150736842,1532
440,4,2.75,217.62,1026.162,1,0,0,3,159.96,57.66,47,3,19311 47th Ave NE Lake Forest Park WA 98155 USA,47.7685973,-122.2780792,6,0.212071778,1533
535,3,2.5,157.17,895.218,2,0,0,3,157.17,0,30,30,4501-4507 186th Ave SE Issaquah WA 98027 USA,47.5648381,-122.092155,6,0.175566175,1534
300,4,2.5,192.51,695.268,2,0,0,3,192.51,0,11,11,11366 SE 298th Pl Auburn WA 98092 USA,47.3352327,-122.189189,6,0.276886035,1535
432.5,3,2.5,208.32,594.828,2,0,0,3,208.32,0,12,12,7311 Silent Creek Ave SE Snoqualmie WA 98065 USA,47.5356151,-121.881114,6,0.350218887,1536
870,4,3,418.5,2025.54,2,0,2,3,282.72,135.78,34,34,5003 E Mercer Way Mercer Island WA 98040 USA,47.5579699,-122.2137023,6,0.20661157,1537
492,3,1.75,257.61,3713.211,1,0,0,4,146.94,110.67,36,14,15017 253rd Ave SE Issaquah WA 98027 USA,47.466844,-122.0029766,6,0.069376612,1538
439.8,3,1.5,104.16,641.7,1,0,0,5,104.16,0,58,58,15524 SE 9th St Bellevue WA 98007 USA,47.6023045,-122.1320695,6,0.162318841,1539
320,5,2.5,280.86,1994.013,1,0,0,4,140.43,140.43,36,14,29234 158th Ave SE Kent WA 98042 USA,47.3391668,-122.1311646,6,0.140851639,1540
687,4,3.25,409.2,17376.678,2,0,0,4,409.2,0,21,21,28808 SE Mud Mountain Rd Enumclaw WA 98022 USA,47.1593242,-121.9571805,6,0.023548805,1541
345,3,1.75,185.07,525.45,1,0,1,3,122.76,62.31,51,6,10238 65th Ave S Seattle WA 98178 USA,47.5085921,-122.2520594,6,0.352212389,1542
274.95,3,1,134.85,820.26,1,0,0,3,97.65,37.2,56,10,5619 S 149th St Tukwila WA 98168 USA,47.4697717,-122.264068,6,0.164399093,1543
270,4,2.5,178.56,790.221,2,0,0,3,178.56,0,16,8,5307-5311 Quincy Ave SE Auburn WA 98092 USA,47.2609651,-122.2093965,6,0.225962104,1544
327,3,1.5,122.76,1227.6,1,0,0,3,122.76,0,44,0,11406 Nile Ave NE Renton WA 98059 USA,47.5008633,-122.1429989,6,0.1,1545
610,5,2.5,371.07,357.027,1,0,0,4,185.07,186,52,52,431 26th Ave E Seattle WA 98112 USA,47.623545,-122.2991511,6,1.03933316,1546
455,2,1,106.02,531.96,1,0,0,3,79.05,26.97,67,2,2711 NE 75th St Seattle WA 98115 USA,47.6828694,-122.2980742,6,0.199300699,1547
540,4,1.75,159.96,394.32,1.5,0,0,4,135.78,24.18,89,46,2722 30th Ave S Seattle WA 98144 USA,47.5789473,-122.2938755,6,0.405660377,1548
411,4,2.75,199.95,922.095,1,0,0,5,115.32,84.63,38,38,7302 127th Pl SE Newcastle WA 98056 USA,47.5378435,-122.1699955,6,0.216843167,1549
544,3,1.5,166.47,762.879,1.5,0,1,3,166.47,0,104,8,Schmitz Park to Alki Trail Seattle WA 98116 USA,47.5751084,-122.4021435,6,0.218212849,1550
802,2,2.5,205.53,588.411,1,0,0,3,205.53,0,11,11,23216 NE 126th St Redmond WA 98053 USA,47.7113957,-122.029961,6,0.349296665,1551
568.5,3,2.75,202.74,699.267,1,0,0,4,121.83,80.91,33,33,10629 161st Avenue Northeast Redmond WA 98052 USA,47.695897,-122.124666,6,0.289932172,1552
298,3,2.5,181.35,334.8,2,0,0,3,181.35,0,4,4,24032 SE 263rd Pl Maple Valley WA 98038 USA,47.3657973,-122.0210062,6,0.541666667,1553
425,3,2.25,154.38,558,1,0,0,3,103.23,51.15,35,0,942 27th Ave Seattle WA 98122 USA,47.6112548,-122.2972582,6,0.276666667,1554
328.5,3,2.5,181.35,756.09,2,0,0,4,181.35,0,24,24,23915 135th Pl SE Kent WA 98042 USA,47.3875335,-122.1610894,6,0.239852399,1555
650,5,2.75,237.15,468.72,1.5,0,0,5,237.15,0,112,112,1417 26th Ave Seattle WA 98122 USA,47.613538,-122.2991197,6,0.505952381,1556
850,3,1.75,127.41,358.05,1,0,0,5,71.61,55.8,103,26,2015 42nd Ave E Seattle WA 98112 USA,47.6374489,-122.2787729,6,0.355844156,1557
930,4,2.5,204.6,372,2,0,0,5,132.99,71.61,106,106,2418 10th Ave W Seattle WA 98119 USA,47.6401744,-122.3697778,6,0.55,1558
530,3,1.75,116.25,561.813,1.5,0,0,5,116.25,0,72,72,2202 NE 83rd St Seattle WA 98115 USA,47.6900152,-122.3041063,6,0.206919384,1559
495,4,2.25,206.46,825.096,1,0,0,4,103.23,103.23,53,13,5918 128th Ave SE Bellevue WA 98006 USA,47.5489959,-122.1698385,6,0.250225428,1560
500,3,1.75,150.66,390.6,1,0,0,5,77.19,73.47,69,69,6209 40th Ave NE Seattle WA 98115 USA,47.674255,-122.2851347,6,0.385714286,1561
325,3,1.75,209.25,2449.341,1,0,0,3,209.25,0,34,34,33316 E Lake Holm Dr SE Auburn WA 98092 USA,47.3032199,-122.1230429,6,0.085431142,1562
365,3,2.5,159.96,9292.188,2,0,0,4,159.96,0,24,24,29245 188 Ave SE Kent WA 98042 USA,47.338897,-122.0943734,6,0.01721446,1563
471,4,2.5,281.79,900.891,2,0,0,3,187.86,93.93,16,8,1165 SW 12th St North Bend WA 98045 USA,47.4849565,-121.798772,6,0.312790338,1564
