date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,Address,Latitude,Longitude,Year,Month
2014-05-22,180000,3.0,1.0,870,5330,1.0,0,0,3,870,0,1969,2014,19654 SE 260th St,Covington,WA 98042,USA,19654 SE 260th St Covington WA 98042 USA,47.36890589999999,-122.0769838,2014,5
2014-05-22,749000,4.0,2.5,2930,18199,2.0,0,0,3,2930,0,1998,2006,1645 219th Pl SE,Sammamish,WA 98075,USA,1645 219th Pl SE Sammamish WA 98075 USA,47.5936661,-122.047117,2014,5
2014-05-22,1600000,3.0,2.5,3160,12824,1.0,0,2,4,1820,1340,1966,0,9410 Lake Washington Blvd NE,Bellevue,WA 98004,USA,9410 Lake Washington Blvd NE Bellevue WA 98004 USA,47.6151162,-122.2164835,2014,5
2014-05-22,373500,2.0,1.0,800,3330,1.0,0,0,3,800,0,1918,0,108 NW 41st St,Seattle,WA 98107,USA,108 NW 41st St Seattle WA 98107 USA,47.6565461,-122.358091,2014,5
2014-05-22,770000,4.0,2.5,2350,8001,2.0,0,0,4,2350,0,1987,0,14019 SE 61st Pl,Bellevue,WA 98006,USA,14019 SE 61st Pl Bellevue WA 98006 USA,47.5477789,-122.1530641,2014,5
2014-05-22,356000,2.0,1.75,1060,16470,1.0,0,0,3,1060,0,1977,2004,15523 187th Ave NE,Woodinville,WA 98072,USA,15523 187th Ave NE Woodinville WA 98072 USA,47.7408503,-122.0894006,2014,5
2014-05-22,625000,3.0,1.75,2060,12558,1.0,0,0,4,1350,710,1984,0,6619 147th Ct NE,Redmond,WA 98052,USA,6619 147th Ct NE Redmond WA 98052 USA,47.6659677,-122.1441761,2014,5
2014-05-22,494400,2.0,1.75,1560,1750,1.0,0,0,4,780,780,1904,0,115 Blaine St,Seattle,WA 98109,USA,115 Blaine St Seattle WA 98109 USA,47.63470479999999,-122.3549654,2014,5
2014-05-22,585000,4.0,1.75,3000,42200,1.0,0,3,3,1500,1500,1950,2005,3901 Park Ave N,Renton,WA 98056,USA,3901 Park Ave N Renton WA 98056 USA,47.52649,-122.2019919,2014,5
2014-05-22,926300,3.0,1.5,1660,4800,2.0,0,0,3,1660,0,1907,1983,1814 1st Ave W,Seattle,WA 98119,USA,1814 1st Ave W Seattle WA 98119 USA,47.63518930000001,-122.3580129,2014,5
2014-05-22,600000,3.0,1.75,1650,5100,1.0,0,0,5,1040,610,1908,0,547 NE 81st St,Seattle,WA 98115,USA,547 NE 81st St Seattle WA 98115 USA,47.6872608,-122.3208816,2014,5
2014-05-22,430000,4.0,3.0,3220,8936,2.0,0,0,3,2450,770,1990,2009,20301 96th Ave S,Kent,WA 98031,USA,20301 96th Ave S Kent WA 98031 USA,47.4208317,-122.2130086,2014,5
2014-05-22,307000,3.0,1.5,2320,7500,1.0,0,0,3,2320,0,1976,0,26905 NE Cherry St,Duvall,WA 98019,USA,26905 NE Cherry St Duvall WA 98019 USA,47.741364,-121.9791038,2014,5
2014-05-22,604700,4.0,2.75,2750,14982,1.0,0,3,3,1720,1030,1981,2013,27318 10th Pl S,Des Moines,WA 98198,USA,27318 10th Pl S Des Moines WA 98198 USA,47.3565481,-122.3199637,2014,5
2014-05-22,219900,3.0,1.0,910,6000,1.0,0,0,2,910,0,1956,0,303 SW 108th St,Seattle,WA 98146,USA,303 SW 108th St Seattle WA 98146 USA,47.50651269999999,-122.3380344,2014,5
2014-05-22,270000,2.0,1.5,840,867,2.0,0,0,3,840,0,2005,0,9122 23rd Ave NE,Seattle,WA 98115,USA,9122 23rd Ave NE Seattle WA 98115 USA,47.6954999,-122.3038992,2014,5
2014-05-22,432000,3.0,2.25,1470,1578,2.0,0,0,3,1090,380,2007,0,7202 California Ave SW,Seattle,WA 98136,USA,7202 California Ave SW Seattle WA 98136 USA,47.5387181,-122.3870057,2014,5
2014-05-22,300000,6.0,2.0,2040,10812,1.0,0,0,4,2040,0,1943,0,555 Index Ave NE,Renton,WA 98056,USA,555 Index Ave NE Renton WA 98056 USA,47.4918319,-122.1809102,2014,5
2014-05-22,361000,3.0,1.0,1100,4046,1.5,0,4,4,1100,0,1922,0,28764 Redondo Beach Dr S,Des Moines,WA 98198,USA,28764 Redondo Beach Dr S Des Moines WA 98198 USA,47.3440467,-122.330976,2014,5
2014-05-22,249950,2.0,1.0,940,8532,1.0,0,0,4,940,0,1959,0,628 SW 136th St,Burien,WA 98166,USA,628 SW 136th St Burien WA 98166 USA,47.4813882,-122.3430708,2014,5
2014-05-22,320000,3.0,2.0,1110,10500,1.0,0,0,5,1110,0,1978,0,17040 426th Ave SE,North Bend,WA 98045,USA,17040 426th Ave SE North Bend WA 98045 USA,47.4456522,-121.7730548,2014,5
2014-05-22,305000,4.0,1.75,2200,8100,1.5,0,0,5,1400,800,1942,0,12036 23rd Ave S,Seattle,WA 98168,USA,12036 23rd Ave S Seattle WA 98168 USA,47.4945437,-122.3030923,2014,5
2014-05-22,503000,2.0,1.75,2860,59612,1.0,1,4,3,1510,1350,1948,2003,4338 SW 307th St,Federal Way,WA 98023,USA,4338 SW 307th St Federal Way WA 98023 USA,47.3275696,-122.3890913,2014,5
2014-05-22,235750,2.0,1.0,740,11250,1.0,0,0,2,740,0,1938,0,11050 24th Pl SW,Seattle,WA 98146,USA,11050 24th Pl SW Seattle WA 98146 USA,47.5036648,-122.3622295,2014,5
2014-05-22,657000,4.0,1.75,2740,8520,1.0,0,2,3,1370,1370,1954,2005,5524 S Morgan St,Seattle,WA 98118,USA,5524 S Morgan St Seattle WA 98118 USA,47.5445174,-122.2629306,2014,5
2014-05-22,385000,3.0,1.0,1250,7300,1.0,0,0,4,1250,0,1956,0,16204 SE 8th St,Bellevue,WA 98008,USA,16204 SE 8th St Bellevue WA 98008 USA,47.6031759,-122.1250457,2014,5
2014-05-22,389950,4.0,2.5,3140,8060,2.0,0,0,3,3140,0,1991,0,32800 7th Ave SW,Federal Way,WA 98023,USA,32800 7th Ave SW Federal Way WA 98023 USA,47.3091588,-122.343195,2014,5
2014-05-22,150000,2.0,1.0,820,10270,1.0,0,0,3,820,0,1954,2005,10218 Aqua Way S,Seattle,WA 98168,USA,10218 Aqua Way S Seattle WA 98168 USA,47.5116811,-122.3285526,2014,5
2014-05-22,254500,4.0,2.75,2570,7264,2.0,0,0,3,1720,850,1998,2006,1621 56th Ct SE,Auburn,WA 98092,USA,1621 56th Ct SE Auburn WA 98092 USA,47.258017,-122.2083878,2014,5
2014-05-22,555000,4.0,2.25,2350,8140,1.0,0,0,4,1430,920,1977,0,15800 SE 50th St,Bellevue,WA 98006,USA,15800 SE 50th St Bellevue WA 98006 USA,47.5578647,-122.1290878,2014,5
2014-05-22,1075000,4.0,3.0,3600,9200,1.0,0,4,4,2100,1500,1976,1992,2646 168th Ave SE,Bellevue,WA 98008,USA,2646 168th Ave SE Bellevue WA 98008 USA,47.5865784,-122.1160786,2014,5
2014-05-22,245000,4.0,2.0,1580,8000,1.0,0,0,3,1040,540,1967,2011,2306 S 284th Pl,Federal Way,WA 98003,USA,2306 S 284th Pl Federal Way WA 98003 USA,47.346654,-122.303963,2014,5
2014-05-22,319950,2.0,1.0,1070,5824,1.0,0,2,5,1070,0,1949,0,7057 S Lakeridge Dr,Seattle,WA 98178,USA,7057 S Lakeridge Dr Seattle WA 98178 USA,47.5070109,-122.2420084,2014,5
2014-05-22,337000,3.0,1.0,1070,6109,1.0,0,0,5,1070,0,1951,0,12551 Roosevelt Way NE,Seattle,WA 98125,USA,12551 Roosevelt Way NE Seattle WA 98125 USA,47.7206249,-122.3199651,2014,5
2014-05-22,492000,4.0,2.0,1640,5000,2.0,0,0,3,1640,0,1907,1983,639 NW 52nd St,Seattle,WA 98107,USA,639 NW 52nd St Seattle WA 98107 USA,47.6662238,-122.3649135,2014,5
2014-05-22,1170000,3.0,2.75,2890,12130,2.0,0,3,4,2830,60,1987,0,4506 Lake Washington Blvd NE,Kirkland,WA 98033,USA,4506 Lake Washington Blvd NE Kirkland WA 98033 USA,47.6505278,-122.2030408,2014,5
2014-05-22,348580,3.0,1.0,1220,7876,1.0,0,0,3,1220,0,1966,1963,14405 105th Ave NE,Kirkland,WA 98034,USA,14405 105th Ave NE Kirkland WA 98034 USA,47.7317066,-122.2008719,2014,5
2014-05-22,180000,2.0,1.0,1400,4500,1.0,0,0,3,900,500,1922,2008,309 Hardie Ave NW,Renton,WA 98057,USA,309 Hardie Ave NW Renton WA 98057 USA,47.4865948,-122.2191146,2014,5
2014-05-22,400000,3.0,1.0,1040,6250,1.0,0,0,3,1040,0,1942,1999,5440 42nd Ave SW,Seattle,WA 98136,USA,5440 42nd Ave SW Seattle WA 98136 USA,47.5526554,-122.3852663,2014,5
2014-05-22,295000,4.0,2.0,980,10640,1.0,0,0,5,980,0,1978,0,17026 426th Ave SE,North Bend,WA 98045,USA,17026 426th Ave SE North Bend WA 98045 USA,47.4461837,-121.7729851,2014,5
2014-05-22,910000,4.0,3.25,3340,10890,1.5,0,0,3,2240,1100,1963,2000,15243 NE 71st Ct,Redmond,WA 98052,USA,15243 NE 71st Ct Redmond WA 98052 USA,47.6680784,-122.1358542,2014,5
2014-05-22,1150000,6.0,4.5,6040,219542,2.0,0,0,3,4100,1940,1996,0,4616 252nd Ave SE,Issaquah,WA 98029,USA,4616 252nd Ave SE Issaquah WA 98029 USA,47.5621766,-122.0030723,2014,5
2014-05-22,431500,3.0,3.5,1900,1612,2.0,0,0,3,1430,470,2008,0,6527 41st Ave SW,Seattle,WA 98136,USA,6527 41st Ave SW Seattle WA 98136 USA,47.5440012,-122.3847682,2014,5
2014-05-22,180000,4.0,1.5,1740,7292,1.0,0,0,3,1020,720,1962,2003,13904 24th Ave S,SeaTac,WA 98168,USA,13904 24th Ave S SeaTac WA 98168 USA,47.47874119999999,-122.3020218,2014,5
2014-05-22,677000,3.0,2.0,2000,3207,1.0,0,0,4,1100,900,1916,0,1330 N Lucas Pl,Seattle,WA 98103,USA,1330 N Lucas Pl Seattle WA 98103 USA,47.65622159999999,-122.3410449,2014,5
2014-05-22,1180500,3.0,1.75,1610,7200,1.0,0,0,3,1090,520,1973,2013,1015 36th Ave E,Seattle,WA 98112,USA,1015 36th Ave E Seattle WA 98112 USA,47.6279066,-122.2871954,2014,5
2014-05-22,635700,4.0,2.5,3240,13978,1.0,0,0,3,1860,1380,1977,2004,2069 211th Ave NE,Sammamish,WA 98074,USA,2069 211th Ave NE Sammamish WA 98074 USA,47.6297164,-122.0570863,2014,5
2014-05-22,482000,5.0,2.25,2230,9600,1.0,0,0,3,1320,910,1978,0,16218 195th Pl NE,Woodinville,WA 98077,USA,16218 195th Pl NE Woodinville WA 98077 USA,47.7462196,-122.0761739,2014,5
2014-05-22,168000,2.0,2.5,1160,2174,2.0,0,0,3,1160,0,1998,2006,8601-8633 26th Ave SW,Seattle,WA 98106,USA,8601-8633 26th Ave SW Seattle WA 98106 USA,47.52647020000001,-122.3658688,2014,5
2014-05-22,805000,4.0,2.75,2410,6000,1.0,0,0,5,1410,1000,1950,0,3210 NW 58th St,Seattle,WA 98107,USA,3210 NW 58th St Seattle WA 98107 USA,47.6707168,-122.3990277,2014,5
2014-05-22,398000,2.0,1.0,590,10945,1.5,0,0,3,590,0,1983,2009,29613-29615 232nd Ave SE,Black Diamond,WA 98010,USA,29613-29615 232nd Ave SE Black Diamond WA 98010 USA,47.3363307,-122.0332597,2014,5
2014-05-22,665000,4.0,2.5,2600,17388,2.0,0,0,3,2600,0,1996,0,14623 SE 82nd Ct,Newcastle,WA 98059,USA,14623 SE 82nd Ct Newcastle WA 98059 USA,47.5282554,-122.1459431,2014,5
2014-05-22,592500,4.0,3.0,2170,8240,1.0,0,0,4,1370,800,1968,0,18504 NE 21st St,Redmond,WA 98052,USA,18504 NE 21st St Redmond WA 98052 USA,47.6291494,-122.0929484,2014,5
2014-05-22,940000,4.0,2.75,2080,4000,1.5,0,0,3,2080,0,1912,2000,6042 Sycamore Ave NW,Seattle,WA 98107,USA,6042 Sycamore Ave NW Seattle WA 98107 USA,47.6736931,-122.358223,2014,5
2014-05-22,655000,4.0,2.5,2860,12394,2.0,0,0,3,2860,0,1999,0,2853 234th Ave SE,Sammamish,WA 98075,USA,2853 234th Ave SE Sammamish WA 98075 USA,47.5832008,-122.0264537,2014,5
2014-05-22,622500,4.0,2.5,2980,8107,2.0,0,0,3,2980,0,2000,0,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,USA,34823 Rhododendron Dr SE Snoqualmie WA 98065 USA,47.53898940000001,-121.8757257,2014,5
2014-05-22,380000,2.0,2.5,1230,987,2.0,0,0,3,1060,170,2011,0,2031 S Washington St,Seattle,WA 98144,USA,2031 S Washington St Seattle WA 98144 USA,47.6006611,-122.3049768,2014,5
2014-05-22,648360,4.0,1.75,2260,7005,1.0,0,1,4,1130,1130,1947,1988,137 18th Ave,Kirkland,WA 98033,USA,137 18th Ave Kirkland WA 98033 USA,47.6894297,-122.2070743,2014,5
2014-05-22,432000,3.0,2.75,2200,14925,1.0,0,0,3,1100,1100,1982,0,21013 NE 60th Pl,Redmond,WA 98053,USA,21013 NE 60th Pl Redmond WA 98053 USA,47.6605622,-122.0590144,2014,5
2014-05-22,1050000,4.0,2.5,3030,12590,1.5,0,0,4,3030,0,1988,0,3255 111th Ave SE,Bellevue,WA 98004,USA,3255 111th Ave SE Bellevue WA 98004 USA,47.58066059999999,-122.1928653,2014,5
2014-05-22,353250,2.0,1.0,1060,1600,2.0,0,0,3,1060,0,1979,2014,1523 30th Ave S,Seattle,WA 98144,USA,1523 30th Ave S Seattle WA 98144 USA,47.5887916,-122.2938928,2014,5
2014-05-22,1000000,4.0,3.0,4260,18687,2.0,0,0,3,4260,0,1996,0,2432 267th Ct SE,Sammamish,WA 98075,USA,2432 267th Ct SE Sammamish WA 98075 USA,47.5874216,-121.9825583,2014,5
2014-05-22,320000,3.0,2.25,998,844,2.0,0,0,3,798,200,2007,0,820 NW 95th St,Seattle,WA 98117,USA,820 NW 95th St Seattle WA 98117 USA,47.6984837,-122.3672303,2014,5
2014-05-22,349900,4.0,2.5,2052,3723,2.0,0,0,3,2052,0,2014,0,35650 30th Ave S,Federal Way,WA 98003,USA,35650 30th Ave S Federal Way WA 98003 USA,47.2823394,-122.2946694,2014,5
2014-05-22,330000,4.0,3.5,3150,6202,2.0,0,0,3,3150,0,2005,0,22547 134th Pl SE,Kent,WA 98042,USA,22547 134th Pl SE Kent WA 98042 USA,47.3992067,-122.1621463,2014,5
2014-05-22,408000,3.0,2.25,1950,7221,1.0,0,0,4,1950,0,2006,0,3742 S 192nd St,SeaTac,WA 98188,USA,3742 S 192nd St SeaTac WA 98188 USA,47.4310197,-122.2852096,2014,5
2014-05-22,321000,3.0,2.25,1347,1292,3.0,0,0,3,1347,0,2010,0,14007-14017 35th Ave NE,Seattle,WA 98125,USA,14007-14017 35th Ave NE Seattle WA 98125 USA,47.73043209999999,-122.2912262,2014,5
2014-05-22,1051000,4.0,3.75,3860,5474,2.5,0,0,3,3860,0,2007,0,2603 NE Davis Loop,Issaquah,WA 98029,USA,2603 NE Davis Loop Issaquah WA 98029 USA,47.5395419,-121.9950739,2014,5
2014-05-22,2150000,4.0,5.5,5060,10320,2.0,0,0,3,5060,0,2008,0,1500-1598 98th Ave NE,Bellevue,WA 98004,USA,1500-1598 98th Ave NE Bellevue WA 98004 USA,47.6238492,-122.2097781,2014,5
2014-05-22,359000,3.0,1.5,1360,885,3.0,0,0,3,1360,0,2008,0,709 N 94th St,Seattle,WA 98103,USA,709 N 94th St Seattle WA 98103 USA,47.6961619,-122.3488414,2014,5
2014-05-22,300000,5.0,2.5,2760,6000,2.0,0,0,3,2760,0,2006,0,843 S Rose St,Seattle,WA 98108,USA,843 S Rose St Seattle WA 98108 USA,47.5287739,-122.3209942,2014,5
2014-05-22,380000,5.0,3.5,2420,4670,2.0,0,0,3,2420,0,2013,1923,8803 38th Ave S,Seattle,WA 98118,USA,8803 38th Ave S Seattle WA 98118 USA,47.5241214,-122.2851192,2014,5
2014-05-22,660000,3.0,2.5,2450,4332,2.0,0,0,3,2450,0,2010,0,10741 242nd Pl NE,Redmond,WA 98053,USA,10741 242nd Pl NE Redmond WA 98053 USA,47.6941634,-122.0161034,2014,5
2014-05-22,355000,3.0,2.25,1280,959,3.0,0,0,3,1280,0,2005,0,8526 Nesbit Ave N,Seattle,WA 98103,USA,8526 Nesbit Ave N Seattle WA 98103 USA,47.6913882,-122.3430651,2014,5
2014-05-22,259000,3.0,2.5,1550,3569,2.0,0,0,3,1550,0,2011,0,1506 51st St NE,Auburn,WA 98002,USA,1506 51st St NE Auburn WA 98002 USA,47.35275910000001,-122.2110341,2014,5
2014-05-22,353000,1.0,1.0,550,1279,2.0,0,0,3,550,0,2008,0,1620 14th Ave,Seattle,WA 98122,USA,1620 14th Ave Seattle WA 98122 USA,47.6159566,-122.313939,2014,5
2014-05-22,430000,2.0,2.5,1520,1588,2.0,0,0,3,1240,280,2007,0,2310 15th Ave S,Seattle,WA 98144,USA,2310 15th Ave S Seattle WA 98144 USA,47.5825797,-122.3129303,2014,5
2014-05-23,460000,3.0,1.0,1670,4005,1.5,0,0,4,1170,500,1939,1989,8030 18th Ave NW,Seattle,WA 98117,USA,8030 18th Ave NW Seattle WA 98117 USA,47.68779019999999,-122.3797556,2014,5
2014-05-23,80000,1.0,0.75,430,5050,1.0,0,0,2,430,0,1912,0,32215 E Rutherford St,Carnation,WA 98014,USA,32215 E Rutherford St Carnation WA 98014 USA,47.6499675,-121.9093062,2014,5
2014-05-23,782000,4.0,2.5,2380,9614,2.0,0,0,4,2380,0,1991,0,16810 SE 47th Way,Bellevue,WA 98006,USA,16810 SE 47th Way Bellevue WA 98006 USA,47.5623419,-122.115998,2014,5
2014-05-23,218000,3.0,1.0,960,9633,1.0,0,0,5,960,0,1982,0,506 Harmony Ln,Enumclaw,WA 98022,USA,506 Harmony Ln Enumclaw WA 98022 USA,47.1952193,-122.0009311,2014,5
2014-05-23,325000,3.0,1.0,1920,6862,1.0,0,2,3,1120,800,1952,2008,4602 S Fletcher St,Seattle,WA 98118,USA,4602 S Fletcher St Seattle WA 98118 USA,47.519264,-122.2740806,2014,5
2014-05-23,980000,4.0,3.0,3680,5854,1.0,0,3,3,2060,1620,1967,2011,1414 Magnolia Blvd W,Seattle,WA 98199,USA,1414 Magnolia Blvd W Seattle WA 98199 USA,47.6326534,-122.3949543,2014,5
2014-05-23,902000,4.0,2.25,2530,9200,1.0,0,0,5,1570,960,1976,0,4632 141st Ct SE,Bellevue,WA 98006,USA,4632 141st Ct SE Bellevue WA 98006 USA,47.5611438,-122.1521866,2014,5
2014-05-23,556000,5.0,2.5,3840,16905,2.0,0,0,3,3840,0,1991,0,739 SW 337th St,Federal Way,WA 98023,USA,739 SW 337th St Federal Way WA 98023 USA,47.2995411,-122.3422497,2014,5
2014-05-23,662990,3.0,1.75,1240,3600,1.5,0,0,5,1240,0,1926,0,2552 57th Ave SW,Seattle,WA 98116,USA,2552 57th Ave SW Seattle WA 98116 USA,47.5797166,-122.4049881,2014,5
2014-05-23,225000,2.0,1.0,1300,11867,1.5,0,0,4,1300,0,1975,0,33023 SE 310th St,Ravensdale,WA 98051,USA,33023 SE 310th St Ravensdale WA 98051 USA,47.3220888,-121.9029667,2014,5
2014-05-23,439950,4.0,2.5,2380,12067,2.0,0,0,3,2380,0,2002,0,313 Mt Baker Pl NE,Renton,WA 98059,USA,313 Mt Baker Pl NE Renton WA 98059 USA,47.4872228,-122.1439927,2014,5
2014-05-23,175000,2.0,1.0,1300,44431,1.0,0,0,5,1300,0,1958,0,30557 55th Ave S,Auburn,WA 98001,USA,30557 55th Ave S Auburn WA 98001 USA,47.3271889,-122.2671979,2014,5
2014-05-23,306000,2.0,1.0,780,13500,1.0,0,0,4,780,0,1946,1989,15210 Mink Rd NE,Woodinville,WA 98077,USA,15210 Mink Rd NE Woodinville WA 98077 USA,47.7382462,-122.0741286,2014,5
2014-05-23,235000,4.0,2.5,1810,39639,1.0,0,0,3,1230,580,1970,2014,17421 SE Covington Sawyer Rd,Kent,WA 98042,USA,17421 SE Covington Sawyer Rd Kent WA 98042 USA,47.3471936,-122.1095848,2014,5
2014-05-23,399500,3.0,1.75,2420,12676,2.0,0,0,3,2420,0,1911,1986,227 W Park St,North Bend,WA 98045,USA,227 W Park St North Bend WA 98045 USA,47.4942219,-121.7891575,2014,5
2014-05-23,478000,3.0,1.0,1280,2580,1.5,0,0,3,1280,0,1910,2014,6008 8th Ave NE,Seattle,WA 98115,USA,6008 8th Ave NE Seattle WA 98115 USA,47.6725431,-122.3198477,2014,5
2014-05-23,515000,2.0,1.0,1680,6500,1.0,0,0,4,1140,540,1941,1998,5906 44th Ave SW,Seattle,WA 98136,USA,5906 44th Ave SW Seattle WA 98136 USA,47.5500299,-122.3882964,2014,5
2014-05-23,550000,3.0,2.5,2510,5400,2.0,0,0,3,2510,0,1992,0,919 N 33rd St,Renton,WA 98056,USA,919 N 33rd St Renton WA 98056 USA,47.5203902,-122.2061241,2014,5
2014-05-23,149000,3.0,1.0,1700,8645,1.0,0,0,3,1700,0,1955,2005,12701 2nd Ave SW,Seattle,WA 98146,USA,12701 2nd Ave SW Seattle WA 98146 USA,47.48997199999999,-122.3371303,2014,5
2014-05-23,526000,3.0,1.75,1680,3420,1.0,0,0,3,960,720,1992,0,7717 35th Ave NE,Seattle,WA 98115,USA,7717 35th Ave NE Seattle WA 98115 USA,47.6853889,-122.2908814,2014,5
2014-05-23,527550,1.0,0.75,820,59677,1.0,0,0,3,820,0,1999,0,7608 N Fork Rd SE,Snoqualmie,WA 98065,USA,7608 N Fork Rd SE Snoqualmie WA 98065 USA,47.5318114,-121.7637478,2014,5
2014-05-23,1050000,3.0,4.0,4380,42769,2.0,0,0,5,4380,0,1983,0,17301 NE 131st St,Redmond,WA 98052,USA,17301 NE 131st St Redmond WA 98052 USA,47.7166952,-122.1085227,2014,5
2014-05-23,625000,3.0,2.5,2600,10092,1.0,0,0,3,2600,0,1984,0,22922 NE 14th St,Sammamish,WA 98074,USA,22922 NE 14th St Sammamish WA 98074 USA,47.6223274,-122.0320478,2014,5
2014-05-23,950000,5.0,3.25,3400,7452,2.0,0,0,3,3400,0,1999,0,15251 NE 6th St,Bellevue,WA 98007,USA,15251 NE 6th St Bellevue WA 98007 USA,47.6141553,-122.1358659,2014,5
2014-05-23,377691,5.0,1.75,2120,8399,1.0,0,0,4,1320,800,1942,1982,18318 Meridian Ave N,Shoreline,WA 98133,USA,18318 Meridian Ave N Shoreline WA 98133 USA,47.7619851,-122.3346979,2014,5
2014-05-23,648475,4.0,2.75,2250,5700,1.0,0,0,3,1200,1050,1951,1994,2436 Dexter Ave N,Seattle,WA 98109,USA,2436 Dexter Ave N Seattle WA 98109 USA,47.64064399999999,-122.3441153,2014,5
2014-05-23,383000,3.0,1.0,1800,5612,1.0,0,0,4,1200,600,1942,1982,8639 36th Ave SW,Seattle,WA 98126,USA,8639 36th Ave SW Seattle WA 98126 USA,47.5249594,-122.3782083,2014,5
2014-05-23,535000,3.0,2.5,2210,7620,2.0,0,0,3,2210,0,1994,0,10526 157th Ave NE,Redmond,WA 98052,USA,10526 157th Ave NE Redmond WA 98052 USA,47.6937477,-122.1299732,2014,5
2014-05-23,449950,3.0,2.0,1560,4080,2.0,0,0,3,1560,0,1923,1982,828 NE 83rd St,Seattle,WA 98115,USA,828 NE 83rd St Seattle WA 98115 USA,47.6891225,-122.3190906,2014,5
2014-05-23,465425,4.0,2.75,2430,20720,1.0,0,0,3,2430,0,1967,2011,14951 NE 204th St,Woodinville,WA 98072,USA,14951 NE 204th St Woodinville WA 98072 USA,47.77501960000001,-122.1387913,2014,5
2014-05-23,675000,4.0,2.5,2560,36601,2.0,0,0,4,2560,0,1987,0,26007 SE 27th St,Sammamish,WA 98075,USA,26007 SE 27th St Sammamish WA 98075 USA,47.5851722,-121.9923985,2014,5
2014-05-23,599000,3.0,2.75,1960,2500,1.5,0,0,5,1410,550,1926,0,427 N 63rd St,Seattle,WA 98103,USA,427 N 63rd St Seattle WA 98103 USA,47.6744322,-122.353127,2014,5
2014-05-23,416000,3.0,1.5,1110,9762,1.0,0,0,4,1110,0,1963,0,14222 NE 80th Pl,Redmond,WA 98052,USA,14222 NE 80th Pl Redmond WA 98052 USA,47.6759524,-122.1500282,2014,5
2014-05-23,595000,2.0,1.5,1030,4500,1.0,0,0,3,830,200,1924,2011,2726 Mayfair Ave N,Seattle,WA 98109,USA,2726 Mayfair Ave N Seattle WA 98109 USA,47.645459,-122.3520765,2014,5
2014-05-23,200000,4.0,1.0,1350,11507,1.0,0,0,3,1350,0,1966,1963,19516-19598 108th Ave SE,Renton,WA 98055,USA,19516-19598 108th Ave SE Renton WA 98055 USA,47.4272154,-122.1967217,2014,5
2014-05-23,402000,3.0,2.0,1540,1827,2.0,0,0,3,1540,0,2005,0,2460 NE Park Dr,Issaquah,WA 98029,USA,2460 NE Park Dr Issaquah WA 98029 USA,47.5478612,-121.9980211,2014,5
2014-05-23,433000,4.0,1.75,1830,9600,1.0,0,0,4,1010,820,1966,0,16130 SE Newport Way,Bellevue,WA 98006,USA,16130 SE Newport Way Bellevue WA 98006 USA,47.5728149,-122.1248485,2014,5
2014-05-23,275000,4.0,1.5,1930,15531,2.0,0,0,3,1930,0,1979,2014,28616 28th Pl S,Federal Way,WA 98003,USA,28616 28th Pl S Federal Way WA 98003 USA,47.34506289999999,-122.2964063,2014,5
2014-05-23,410000,3.0,2.0,1650,9641,1.5,0,0,3,1650,0,1983,2009,12721 83rd Ct NE,Kirkland,WA 98034,USA,12721 83rd Ct NE Kirkland WA 98034 USA,47.7146136,-122.2310232,2014,5
2014-05-23,554820,4.0,2.0,3510,12905,1.0,0,2,3,2210,1300,1965,1982,1962 SW 172nd St,Burien,WA 98166,USA,1962 SW 172nd St Burien WA 98166 USA,47.44694459999999,-122.3599517,2014,5
2014-05-23,1325000,4.0,3.0,3370,7920,1.0,0,3,3,1860,1510,1988,2000,3524 NW 67th St,Seattle,WA 98117,USA,3524 NW 67th St Seattle WA 98117 USA,47.6772523,-122.4030464,2014,5
2014-05-23,735000,3.0,2.5,2390,9157,2.0,0,0,3,2390,0,1984,0,14500-14526 NE 61st St,Redmond,WA 98052,USA,14500-14526 NE 61st St Redmond WA 98052 USA,47.66099020000001,-122.1463037,2014,5
2014-05-23,607000,3.0,1.0,1230,8114,1.0,0,0,4,1230,0,1951,1999,3126 108th Ave SE,Bellevue,WA 98004,USA,3126 108th Ave SE Bellevue WA 98004 USA,47.58216789999999,-122.1961012,2014,5
2014-05-23,549900,4.0,3.0,2830,213879,2.0,0,0,4,2830,0,1987,0,34422 176th Ave SE,Auburn,WA 98092,USA,34422 176th Ave SE Auburn WA 98092 USA,47.2925321,-122.1071704,2014,5
2014-05-23,258000,3.0,1.75,1620,7540,1.0,0,0,3,1310,310,1988,2000,21659 SE 266th St,Maple Valley,WA 98038,USA,21659 SE 266th St Maple Valley WA 98038 USA,47.3634707,-122.0518932,2014,5
2014-05-23,661254,4.0,4.0,2290,6250,1.5,0,0,5,1690,600,1940,0,2319 41st Ave SW,Seattle,WA 98116,USA,2319 41st Ave SW Seattle WA 98116 USA,47.5824038,-122.3841545,2014,5
2014-05-23,945000,4.0,2.0,2840,13367,1.0,0,0,3,1420,1420,1952,2008,9723 NE 15th St,Clyde Hill,WA 98004,USA,9723 NE 15th St Clyde Hill WA 98004 USA,47.6236095,-122.2101384,2014,5
